PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge,Prediction
48872839,272000,4/16/2015,530330319092,R6,9,4,2,1780,360,19843,1,1963,,47441379,-122153722,373800,1692,1985,0.8214,0,109716,0.2832,44.6,287155.33379315265
48872891,519950,7/10/2015,530330319092,R6,9,4,2.5,2690,610,67082,2,1998,,47435998,-122152409,373800,1692,1985,0.8214,0,109716,0.2832,44.6,481004.13511035265
48873006,340500,9/4/2015,530330118006,SF 5000,9,4,1,1220,240,4968,2,1957,,47530955,-122272475,365600,793,1964,0.1595,0.0426,25059,0.502,27.6,
48873332,654000,5/9/2015,530330328002,RA10,9,3,3,3240,,60840,2,1997,79,47519372,-121763343,458400,497,1989,0.9405,0,119688,0.3686,47.2,486272.7926267608
48874180,449000,7/7/2015,530330211001,R6,9,4,2.75,1700,570,8133,1,1995,,47742410,-122317920,306600,1387,1949,0.7307,0,81932,0.3464,36.1,487580.87207049894
48874269,325000,5/16/2015,530330108003,SF 5000,9,3,1.5,1060,290,7488,1,1977,,47554862,-122356274,295100,1277,1969,0.6626,0.0558,75398,0.3723,36.2,
48875451,349000,4/14/2015,530330320061,RA5,9,3,3,1790,290,50529,1,1965,,47351102,-122073240,342800,1054,1980,0.8767,0.1679,77143,0.2309,45.6,345213.3618991053
48875554,587050,8/1/2015,530330226041,RSX 7.2,9,5,2,2270,,9920,1,1966,,47684920,-122166170,458300,1285,1985,0.7728,0.0653,76576,0.4757,34.5,591431.9509049347
48876000,564450,4/14/2015,530330252005,R6,9,3,2.5,2710,730,6174,2,1998,,47511949,-122173811,352600,1266,1976,0.885,0,97719,0.3883,36.8,312093.4469081126
48876008,325000,9/16/2015,530330251013,R6,9,3,2,1230,460,9089,1,1966,,47507025,-122157741,375700,1523,1969,0.7636,0.0301,102500,0.3333,42.9,
48876664,767500,5/29/2015,530330249032,R3.5,9,4,2.25,2380,890,13800,2,1978,,47554659,-122139020,708800,,1984,0.9299,0.0959,170167,0.3466,43.8,421175.5657255767
48877041,712000,7/3/2015,530330097023,SF 5000,9,4,2,2140,,5700,1,1910,82,47563237,-122391229,367300,972,1947,0.7074,0.1012,64688,0.0965,52.5,613425.0323834092
48877058,735000,4/16/2015,530330030003,SF 5000,9,4,2.25,2410,,4250,2,1929,,47684862,-122375671,472100,1059,1944,0.5542,0,68534,0.2907,38.4,485295.2561835614
48877073,700000,7/23/2015,530330030003,SF 5000,9,3,1.75,2160,220,6000,2,1931,,47686402,-122375879,472100,1059,1944,0.5542,0,68534,0.2907,38.4,506691.7682790378
48877842,589000,8/8/2015,530330312023,RA2.5,9,3,3,3380,640,48351,2,2000,79,47258235,-122007097,414900,,1989,1,0.0777,100074,0.3902,45.1,603132.174492442
48877855,485000,4/7/2015,530330312023,RA2.5,9,3,3,3340,510,70131,2,1994,,47266605,-122014821,414900,,1989,1,0.0777,100074,0.3902,45.1,732524.9506848176
48878555,751000,5/30/2015,530330328002,RA10,9,4,4,3250,830,218671,2,2001,79,47527336,-121750848,458400,497,1989,0.9405,0,119688,0.3686,47.2,919727.4404105593
48879423,790000,4/8/2015,530330323073,RA5,9,4,3,3020,780,36893,2,2007,,47768018,-122092336,484300,,1982,0.907,0.0337,87417,0.3702,38.6,964710.0111351619
48879702,220000,5/16/2015,530330290014,RS7200,9,1,1.5,1100,260,3451,2,1978,,47382930,-122321870,240700,394,1974,0.8843,0.0128,55234,0.2107,45.7,
48879746,180000,6/26/2015,530330290014,RS7200,9,2,1.75,1090,,1815,1,1979,,47382230,-122320041,240700,394,1974,0.8843,0.0128,55234,0.2107,45.7,
48879906,6100000,4/17/2015,530330241002,R40,9,3,5,3860,620,12799,2,1999,82,47650952,-122230432,1000001,2001,1975,0.8938,0.1185,163056,0.4219,45.6,1733601.2933584019
48880226,680000,9/12/2015,530330027001,SF 5000,9,4,4,2600,210,4284,2,1927,78,47686941,-122323234,465000,1575,1939,0.6551,0.0185,70734,0.3181,32.4,632639.0356299753
48880288,278000,9/24/2015,530330296013,SR6,9,3,2,1390,400,7203,1,1986,,47356914,-122173257,208900,412,1987,0.4633,0.1968,36612,0.4187,33.4,
48881257,1140000,7/11/2015,530330323163,R4,9,4,3,3280,710,16250,2,1990,78,47622764,-122067463,673500,,1987,0.9168,0.0829,177349,0.4973,40.3,970362.6404945586
48882229,420000,7/29/2015,530330221013,R6,9,4,1.5,2080,220,13200,1,1961,,47734708,-122240311,364000,743,1976,0.9185,0,99583,0.4414,41.9,433623.1574776254
48883161,620000,5/16/2015,530330208004,R4,9,3,1.75,1740,620,28046,1,1948,82,47765003,-122370272,787500,1125,1960,0.9257,0,103125,0.3475,49.4,578816.1130275405
48883266,1525000,4/10/2015,530330208004,R4,9,4,5,6490,500,21000,3,1971,82,47759079,-122376168,787500,1125,1960,0.9257,0,103125,0.3475,49.4,2714131.6389816343
48883952,1400999,5/20/2015,530330062003,SF 5000,9,4,1.5,2620,,6160,2,1910,79,47633692,-122304813,907700,1556,1939,0.7953,0,119231,0.3918,38.7,961466.4297380116
48884047,278875,6/27/2015,530330262003,LDR,9,3,1.5,1280,,8700,1,1977,,47468331,-122257363,252200,862,1976,0.143,0.04,36250,0.4525,27.9,
48884369,1365000,7/29/2015,530330022003,SF 7200,9,5,3.5,4650,630,7689,2,1990,82,47693291,-122279638,552800,1700,1965,0.8911,0.0549,123861,0.3049,47.4,2300558.0297045563
48884563,520000,8/8/2015,530330312021,RA5,9,4,3,3250,,235063,1,1973,79,47258185,-122114013,297100,,1978,0.796,0.1023,92973,0.402,44.8,521122.4507766276
48884717,330000,9/29/2015,530330320063,RA5,9,3,1,1780,480,69696,1,1973,,47349166,-122106689,370800,,1984,0.9539,0,111397,0.4607,45.3,330755.66823149903
48885580,1100000,7/3/2015,530330246022,R15,9,4,3,3730,,15370,2,1977,78,47527445,-122228319,946900,,1976,0.9901,0.0485,189306,0.4272,43,1481099.826764154
48885636,595000,9/30/2015,530330016001,SF 7200,9,4,3,1780,520,7658,1,1977,,47703652,-122375762,781700,,1950,0.9428,0.0611,88854,0.3156,49,614212.6733358022
48887394,200000,4/11/2015,530330312022,R7,9,3,2,1430,530,7905,1,1988,,47275712,-122145436,229200,932,1979,0.6279,0,56131,0.4806,38.8,
48888036,470000,9/19/2015,530330100012,SF 5000,9,3,2,1490,,4800,2,1928,,47562482,-122313933,344300,733,1946,0.6331,0,56782,0.3207,40.7,
48888696,350000,7/3/2015,530330206004,R6,9,3,1,1030,,7340,1,1967,,47759125,-122338490,341800,,1965,0.9722,0,69700,0.4206,47.4,
48888939,852000,4/4/2015,530330102001,SF 7200,9,4,3,2620,460,7328,2,1983,78,47551356,-122263111,475600,1477,1946,0.8713,0.0556,110227,0.2757,43,1159732.659419571
48889008,666000,7/30/2015,530330100024,SF 5000,9,2,1,2000,,5400,2,1910,,47572631,-122310609,332900,845,1942,0.4925,0.1468,51250,0.1484,49.1,541509.6221250794
48889526,310000,8/27/2015,530330261004,R8P,9,3,2,1500,510,7300,1,1975,,47484914,-122241543,181500,925,1969,0.5753,0.0192,54013,0.3718,42.6,
48889570,387600,8/15/2015,530330211003,R6,9,2,1,1130,,8237,1,1948,,47735525,-122306425,303400,875,1980,0.3264,0.0398,35665,0.4456,32.5,
48890111,175000,7/25/2015,530330304042,R4,9,2,1,860,260,4800,1,1976,,47265657,-122285904,273600,1370,1986,0.8172,0.0653,76161,0.5257,35.8,
48891616,520000,7/16/2015,530330222012,RSA 6,9,4,2.5,1350,520,9234,1,1966,78,47720065,-122228240,368800,1611,1967,0.8978,0,65658,0.365,31.9,
48892460,3087500,6/2/2015,530330223001,RSA 4,9,3,2.5,4010,870,18720,2,1984,78,47724326,-122260215,651100,1728,1972,0.8975,0.0764,104375,0.2176,51,910837.2286875191
48893240,600000,6/18/2015,530330219043,RSA 6,9,3,2.25,2320,590,7558,2,1985,,47727581,-122168235,353500,927,1979,0.7052,0,78750,0.4236,38.3,624949.3357874363
48893431,415000,9/30/2015,530330324022,R4,9,4,2,1620,470,14007,1,1998,,47727916,-121968402,346800,1313,1989,0.7856,0,100362,0.4426,34.1,450093.7532768672
48893541,315000,8/8/2015,530330319043,RA5,9,3,2,1350,460,14400,1,1965,78,47483545,-122085227,379900,678,1978,0.7573,0,91607,0.3685,40,
48893832,481000,4/25/2015,530330028001,SF 5000,9,3,2,1560,,3000,1,1918,,47684554,-122345197,460400,836,1939,0.7133,0.139,126016,0.4265,36.9,446697.56097976776
48893962,307000,5/20/2015,530330313021,R2,9,4,2.5,2180,490,8467,2,1995,79,47192804,-122015779,275600,1088,1994,0.8827,0.058,83657,0.4487,36.6,415184.60852501396
48894273,475000,6/9/2015,530330260013,R6P,9,3,2.25,1840,440,16470,2,1984,,47501401,-122230719,294900,1679,1963,0.9112,0,87756,0.4058,46.3,478528.48533669836
48894831,1146600,6/17/2015,530330322085,R4,9,4,2.5,3400,850,20141,2,1988,,47570213,-122031442,694600,1681,1997,0.8008,0.1201,113333,0.415,41.1,205323.12958845205
48895651,419000,8/5/2015,530330216003,R6,9,3,3,2100,180,18190,1,1978,78,47771393,-122256743,396100,1144,1978,0.7495,0.0413,125375,0.411,39.6,445357.5181420896
48895969,305000,4/30/2015,530330295024,SR4.5,9,3,3,1630,480,10962,1,1977,,47380145,-122165821,283200,962,1986,0.7378,0,94967,0.4693,34.6,315096.46414333594
48896107,154900,5/22/2015,530330297003,CM2,9,2,1,1120,,7200,1,1900,,47374680,-122232373,96500,706,1977,0.1174,0.1192,30000,0.2928,40.3,
48896177,270999,7/1/2015,530330295023,SR6,9,3,1,1200,600,7200,1,1977,,47374545,-122183739,261500,,1987,0.8972,0.1743,90781,0.5417,30.8,
48896256,295000,9/1/2015,530330296023,SR6,9,3,2,1480,230,6000,1,1976,,47353175,-122173327,313800,1181,1999,0.8488,0,84956,0.5956,27.8,
48897125,223000,7/1/2015,530330298013,SR6,9,3,1.5,1650,,8480,1,1967,,47372914,-122278075,255300,883,1981,0.641,0,44185,0.3282,30.9,237995.31983601078
48897541,360000,7/23/2015,530330001001,SF 7200,9,2,2,1200,,10274,1,1930,,47729926,-122289207,527700,1750,1956,0.9134,0.1061,113450,0.2524,49.6,
48898333,840000,9/30/2015,530330045002,SF 5000,9,3,3,2400,340,3000,3,1990,,47671342,-122327425,500800,1469,1939,0.6873,0.0714,123750,0.3462,30.4,827448.8206641456
48898458,898715,6/2/2015,530330046002,SF 5000,9,3,1.5,1620,,3000,2,1910,,47670369,-122329416,574800,1038,1939,0.4902,0,121000,0.1574,31.8,425180.3502215921
48898579,667750,4/3/2015,530330045002,SF 5000,9,4,1,1430,180,4080,2,1924,79,47669557,-122324160,500800,1469,1939,0.6873,0.0714,123750,0.3462,30.4,
48899278,290000,9/5/2015,530330298023,R4,9,3,2.5,1680,440,9800,2,1987,,47346865,-122281520,241500,1180,2001,0.5871,0.051,66029,0.3484,32.7,427827.24420500814
48899297,485000,7/17/2015,530330298023,R4,9,3,2.5,3210,860,9601,2,2001,,47346400,-122285659,241500,1180,2001,0.5871,0.051,66029,0.3484,32.7,424430.9526656383
48899551,530000,7/16/2015,530330219035,RSA 6,9,3,1.75,1950,480,6860,1,1965,,47720415,-122186801,380500,997,1968,0.517,0.073,42670,0.2111,30.4,523340.3722616213
48900160,425000,7/23/2015,530330219062,RSA 6,9,3,1.75,1760,440,10585,1,1976,,47731899,-122166186,418500,1741,1979,0.8364,0,123594,0.4036,37.7,441443.906813773
48900374,505000,5/16/2015,530330219063,R6,9,3,1.75,1800,210,7210,1,1976,,47734636,-122169852,222200,1038,1978,0.6186,0.0385,59662,0.3413,31.9,506020.31907082663
48901614,448000,9/17/2015,530330094005,LR1,9,2,1,900,,4802,1,1926,,47586720,-122312984,307300,774,1961,0.2591,0.0681,42257,0.4243,34,
48901686,665000,7/7/2015,530330228022,R5,9,4,2.25,2400,400,11651,1,1982,,47656462,-122134658,402400,1679,1976,0.7472,0.0344,117652,0.4587,38.3,687540.944361836
48901852,1066000,9/19/2015,530330224005,RS 7.2,9,5,1,1870,,5725,2,1949,82,47682958,-122213088,638000,1440,1997,0.5925,0,109306,0.4263,38.5,1065192.7207254735
48901930,2950000,9/1/2015,530330224006,RS 7.2,9,5,6,5380,800,7200,2,2007,78,47685459,-122212498,990100,1310,1980,0.8376,0,155962,0.5549,39.4,3207815.392647206
48902107,1500000,5/9/2015,530330224003,RS 6.3,9,4,3.25,3470,600,5222,2,2005,82,47684499,-122208895,847000,1595,1976,0.6453,0.0677,99891,0.5304,28.9,1674214.6381026455
48902114,1476700,9/24/2015,530330224003,RS 6.3,9,4,3,3670,700,9523,2,1994,82,47684476,-122208151,847000,1595,1976,0.6453,0.0677,99891,0.5304,28.9,1331850.219816931
48903157,1050000,9/3/2015,530330226043,RSX 7.2,9,4,3,3610,590,8580,2,2014,,47670668,-122173897,466900,1656,1971,0.8648,0.0375,104600,0.293,42.4,1254814.531847673
48903267,665000,7/7/2015,530330225002,RS 8.5,9,4,3,2380,620,9000,2,1980,,47692190,-122183888,529700,,1985,0.9774,0.1534,129537,0.3453,43.2,554075.3112232772
48903667,619950,8/21/2015,530330322123,R6P,9,3,3,2270,480,9113,2,1985,,47565058,-122016415,540700,,1987,0.9248,0,137132,0.6158,36.9,855485.9067363981
48903919,835000,6/23/2015,530330322123,R6P,9,5,3.5,3930,690,9556,2,1987,,47569451,-122013516,540700,,1987,0.9248,0,137132,0.6158,36.9,1118512.39678321
48904395,510500,7/16/2015,530330322112,R6PSO,9,3,2.5,1840,420,6236,2,1989,,47577101,-122001319,457100,1783,1988,0.8252,0.035,113942,0.4457,41.9,500974.3599718101
48904901,565000,5/15/2015,530330322121,R6,9,4,2.5,2050,460,4568,2,1994,,47569479,-121997103,448300,1668,1994,0.7177,0,139702,0.6126,35.1,589853.4840839024
48905245,599950,8/18/2015,530330322124,R6P,9,3,3,2150,450,5145,2,1995,,47571226,-122004631,406400,1377,1995,0.6405,0.041,89750,0.4149,30.4,450560.16376409814
48905726,442000,9/16/2015,530330054001,SF 5000,9,1,1,460,180,3232,1,1928,,47655468,-122340630,602200,904,1939,0.6721,0.1,105903,0.3144,37.8,
48907118,350000,6/12/2015,530330204013,R6,9,3,2.25,1490,480,7500,1,1988,,47768732,-122313629,268300,893,1975,0.8477,0.1018,87083,0.2383,42.4,
48907681,787000,8/20/2015,530330326023,RA5,9,3,1,2000,,36590,2,1984,244,47535173,-121890301,431300,1701,,0.762,0.0512,123675,0.6391,32.9,477252.3854744701
48907748,488000,6/2/2015,530330320063,R4,9,4,2.5,2940,860,14332,2,1991,,47351295,-122099344,370800,,1984,0.9539,0,111397,0.4607,45.3,415457.59214572073
48907806,535000,6/13/2015,530330320063,R4,9,4,2.5,3260,800,15043,2,1995,244,47352790,-122097415,370800,,1984,0.9539,0,111397,0.4607,45.3,572641.3869022947
48907906,1032100,6/30/2015,530330224002,RS 7.2,9,3,2.5,2770,460,7200,2,1998,,47685118,-122194375,614200,1637,1973,0.8394,0,111875,0.4085,40.1,1004325.311761274
48907925,409000,9/18/2015,530330204012,R6,9,3,1,1250,,9568,1,1958,,47776839,-122324136,343400,,1955,0.9257,0.1965,82344,0.3529,46.1,
48907978,415000,9/1/2015,530330204011,R6,9,3,2,1550,570,7454,1,1963,,47769870,-122318567,242000,1071,1974,0.4891,0,50596,0.2261,40,415172.8383147003
48908782,640000,7/17/2015,530330234033,R5,9,3,1.75,1790,760,12408,1,1960,,47583336,-122120171,638200,,1967,0.9666,0.0284,109063,0.3194,50.2,587144.1358999433
48910346,615000,4/17/2015,530330215001,RS 9600,9,4,3,2750,670,15450,1,1978,78,47774807,-122282956,421000,1135,1971,0.9197,0,118988,0.3546,43.2,643988.8313316983
48910696,695000,6/13/2015,530330215001,RS 9600,9,4,4,3920,700,10700,2,2010,,47770125,-122283679,421000,1135,1971,0.9197,0,118988,0.3546,43.2,1312683.8479758385
48910784,595000,9/15/2015,530330215002,RS 7200,9,3,2.5,2290,480,7845,2,1998,,47763944,-122275484,464400,1583,1961,0.898,0,109145,0.2187,47.8,426080.89349920134
48911616,349500,4/1/2015,530330214002,R6,9,3,2,1130,310,16875,1,1947,,47748916,-122300659,428400,1423,1956,0.801,0.0119,87933,0.3516,45.4,
48911635,572000,7/23/2015,530330215001,RS 9600,9,6,2.5,2670,400,20894,2,2002,,47773293,-122280806,421000,1135,1971,0.9197,0,118988,0.3546,43.2,460136.04572798347
48911867,400000,7/11/2015,530330216001,R6,9,3,2,1640,,8750,1,1942,,47771645,-122269200,397900,1613,1975,0.7683,0.0443,95341,0.467,33.5,389343.6224449578
48911902,432000,6/6/2015,530330216001,R6,9,4,2.5,2170,250,10117,1,1981,,47774729,-122268880,397900,1613,1975,0.7683,0.0443,95341,0.467,33.5,467063.83524715103
48912343,495000,9/9/2015,530330247012,R5,9,4,1.75,3060,380,17585,1,1956,82,47565981,-122180664,406100,1127,1967,0.6146,0.1365,67237,0.3241,36.4,578757.850620261
48912495,1100000,6/10/2015,530330213001,RS 7200,9,5,3.25,3620,440,9806,1,1976,82,47737093,-122286885,682400,1093,1967,0.585,0.0838,99313,0.2761,40.7,1108835.2612863053
48912501,715000,6/30/2015,530330213001,RS 7200,9,4,3,2370,750,7658,1,1967,82,47736671,-122289436,682400,1093,1967,0.585,0.0838,99313,0.2761,40.7,694394.7521284423
48912695,585000,5/29/2015,530330233002,R5,9,3,1.5,1830,,8000,1,1957,,47601688,-122122467,414300,1781,1957,0.8482,0,86399,0.1181,36.4,564598.9333911332
48913392,730000,9/3/2015,530330233004,R5,9,4,4,3350,500,15680,2,1958,78,47608693,-122123761,352700,1263,1957,0.7644,0,77917,0.3276,35.2,1249030.3993054102
48913649,550000,7/31/2015,530330233004,R5,9,3,2.75,1670,570,7700,1,1995,,47609204,-122129020,352700,1263,1957,0.7644,0,77917,0.3276,35.2,584765.5125234606
48913938,545000,6/17/2015,530330231002,R4,9,3,1.75,1570,570,8250,1,1961,,47610926,-122120512,357700,1446,1959,0.8385,0.0381,64875,0.2181,39.8,534487.9517904521
48914094,725000,8/20/2015,530330231001,R5,9,3,2.75,2340,400,8800,1,1961,79,47614242,-122114624,488400,1301,1967,0.5379,0,79063,0.2667,42.5,704690.2486171849
48914227,536000,7/23/2015,530330231001,R5,9,3,1.75,1510,540,8892,1,1962,,47617661,-122113721,488400,1301,1967,0.5379,0,79063,0.2667,42.5,527962.5265808859
48914716,954500,4/16/2015,530330231001,R5,9,4,2.75,2440,310,9689,1,1974,78,47614120,-122110707,488400,1301,1967,0.5379,0,79063,0.2667,42.5,910786.6938163873
48915198,1700000,5/22/2015,530330245003,R15,9,3,2.5,3790,480,21275,1,1970,78,47560440,-122228668,943100,,1967,0.969,0.0565,174196,0.312,52.2,1511857.2443864571
48915756,388000,6/2/2015,530330324023,RA2.5,9,4,1.75,2240,,17350,1,1966,244,47692233,-121915256,357800,,1984,0.964,0.1153,114306,0.4944,35.8,415309.9314794714
48916876,1625000,6/24/2015,530330323261,RA2.5,9,4,3.25,5030,1655,64380,2,1996,,47721629,-122050109,801500,,1988,1,0.0681,150208,0.3978,49,1091753.3712779859
48916897,1188000,6/16/2015,530330323261,RA2.5,9,3,2.5,4040,840,37688,2,1993,,47723329,-122051690,801500,,1988,1,0.0681,150208,0.3978,49,711267.8632689632
48917655,419000,4/11/2015,530330260012,R6P,9,5,3,2190,780,9652,2,1999,82,47504903,-122238909,329300,,1957,0.7474,0.1254,69694,0.3891,40.8,389920.059899665
48917991,292500,6/23/2015,530330260011,R6P,9,4,1.75,1720,,7800,2,1943,82,47505408,-122244514,358700,1091,1949,0.7997,0.0141,97891,0.3052,39,329728.90995483525
48918085,236750,7/30/2015,530330119002,SF 5000,9,3,1,880,,8175,1,1944,,47499884,-122242292,270000,917,1951,0.7085,0,57218,0.2982,43.8,
48918741,755000,8/4/2015,530330022001,SF 7200,9,3,2,1890,360,6600,1,2007,,47701610,-122279725,496600,1516,1963,0.8907,0.0581,84135,0.4832,41.1,776833.0216386641
48918807,474900,5/22/2015,530330009002,SF 7200,9,3,2.25,1670,270,3600,1,1985,,47698062,-122277385,712200,,1949,0.9075,0,107500,0.2457,52.1,515281.567710339
48919594,800000,7/11/2015,530330054001,SF 5000,9,3,1,1780,,4560,1,1920,,47656464,-122339000,602200,904,1939,0.6721,0.1,105903,0.3144,37.8,692625.6858041225
48920364,625000,7/9/2015,530330050001,SF 5000,9,2,1,1010,,3500,1,1912,,47663084,-122338541,534700,1058,1939,0.3783,0.0639,84318,0.2166,36,
48920810,840000,4/21/2015,530330243005,R8.4,9,4,3,2360,780,9600,1,1973,78,47588923,-122248793,898100,,1958,0.7992,0.1744,150625,0.4372,39.5,890448.4271728375
48923149,265500,4/9/2015,530330310001,R7,9,3,3,1450,400,8977,1,1990,,47257588,-122213670,302400,,1994,1,0.0908,104899,0.4023,43.3,
48923384,890000,9/11/2015,530330250032,R5,9,3,2.5,2690,680,8729,2,1991,,47562065,-122112963,712600,,1993,0.8484,0,171471,0.5745,40.7,305680.9388419329
48923561,1775000,7/17/2015,530330250034,R5,9,4,3.5,4280,700,13838,1,1996,82,47551182,-122115231,694000,,1994,0.875,0.0597,162692,0.2705,46.7,1791083.6420960256
48923618,1285000,8/18/2015,530330250034,R5,9,4,2.5,3830,1080,14973,2,1998,82,47548827,-122116115,694000,,1994,0.875,0.0597,162692,0.2705,46.7,1429917.901638965
48923842,905000,4/1/2015,530330250033,R5,9,4,2.5,3330,890,9557,2,1995,82,47552538,-122102350,774900,1270,1995,0.6542,0,92167,0.3166,35,1041482.3790482059
48923942,1795000,9/16/2015,530330250034,R5,9,4,4,5080,920,14956,2,1998,82,47550654,-122108415,694000,,1994,0.875,0.0597,162692,0.2705,46.7,1591606.3533128537
48924288,595000,4/3/2015,530330216004,R6,9,5,2.75,3940,420,6750,1,1978,,47767918,-122261450,489700,953,1976,0.6761,0,100179,0.3553,46.5,693848.8048053017
48925655,565000,7/22/2015,530330101002,SF 5000,9,3,2,1560,320,7200,2,1935,79,47560891,-122279103,382900,883,1945,0.573,0,55625,0.3203,43.2,647705.1246942414
48926694,299950,4/1/2015,530330274003,RS7200,9,3,1.5,1940,290,8951,1,1958,79,47472975,-122328393,256600,947,1965,0.6037,0.1161,37273,0.2673,44.8,302889.4029224968
48926917,435000,6/6/2015,530330104012,SF 5000,9,3,1.75,1430,230,8776,1,1974,,47554257,-122297369,402300,595,1959,0.7687,0,66750,0.3197,35.2,
48927012,960000,7/11/2015,530330236031,R2.5,9,4,3.25,2940,620,13511,2,1979,,47620024,-122149396,586600,739,1970,0.5033,0,81354,0.2119,46.9,977974.0711280457
48927030,875000,7/10/2015,530330236031,R2.5,9,4,2.5,2440,670,14552,2,1982,79,47619104,-122151147,586600,739,1970,0.5033,0,81354,0.2119,46.9,747598.5173741841
48927109,339950,5/14/2015,530330320052,R8,9,4,2.25,2200,460,7150,2,1990,,47359521,-122089261,244400,,1975,0.8594,0,90903,0.4828,39.7,406567.81975364324
48928740,1210000,9/5/2015,530330041005,SF 5000,9,5,2,3260,560,4800,2,2005,,47659594,-122283115,883400,1020,1953,0.564,0,59219,0.4064,34.7,1449796.9428888287
48928875,2045000,6/16/2015,530330041006,SF 7200,9,4,3.25,2920,110,5757,2,2003,78,47654030,-122279911,1000001,1415,1939,0.8323,0.033,190417,0.382,37.7,1208118.3960153272
48929320,2000000,6/24/2015,530330041006,SF 5000,9,5,3.5,3760,250,5880,2,2001,82,47655825,-122274901,1000001,1415,1939,0.8323,0.033,190417,0.382,37.7,1355024.6622280944
48929573,610000,8/6/2015,530330041004,SF 5000,9,2,1,1300,300,6800,1,1943,,47666161,-122276959,756300,1403,1950,0.4748,0,86081,0.3423,39.5,
48929788,267950,4/30/2015,530330300044,RS7.2,9,4,1,1730,,7350,2,1970,,47346674,-122307054,241700,,1977,0.8915,0.2555,81250,0.4897,38,375821.5591738746
48929799,265000,9/26/2015,530330300044,RS7.2,9,3,2,1890,320,9120,2,1971,,47347801,-122306248,241700,,1977,0.8915,0.2555,81250,0.4897,38,359417.27143759164
48931505,800000,8/28/2015,530330234033,R5,9,5,3,3060,480,10062,1,1972,,47581808,-122115991,638200,,1967,0.9666,0.0284,109063,0.3194,50.2,809719.1328451987
48932846,365000,9/19/2015,530330114013,SF 5000,9,2,1,780,,5520,1,1948,,47530268,-122358013,306800,1080,1961,0.759,0.033,69773,0.3313,36.4,
